시간,채널명,시청가구수
2026-06-02 15:46:00,W쇼핑,1181
2026-06-02 15:46:10,W쇼핑,1183
2026-06-02 15:46:20,W쇼핑,1224
2026-06-02 15:46:30,W쇼핑,1274
2026-06-02 15:46:40,W쇼핑,1284
2026-06-02 15:46:50,W쇼핑,1286
2026-06-02 15:47:00,W쇼핑,1303
2026-06-02 15:47:10,W쇼핑,1264
2026-06-02 15:47:20,W쇼핑,1247
2026-06-02 15:47:30,W쇼핑,1239
2026-06-02 15:47:40,W쇼핑,1205
2026-06-02 15:47:50,W쇼핑,1220
2026-06-02 15:48:00,W쇼핑,1244
2026-06-02 15:48:10,W쇼핑,1316
2026-06-02 15:48:20,W쇼핑,1358
2026-06-02 15:48:30,W쇼핑,1337
2026-06-02 15:48:40,W쇼핑,1320
2026-06-02 15:48:50,W쇼핑,1279
2026-06-02 15:49:00,W쇼핑,1238
2026-06-02 15:49:10,W쇼핑,1245
2026-06-02 15:49:20,W쇼핑,1211
2026-06-02 15:49:30,W쇼핑,1167
2026-06-02 15:49:40,W쇼핑,1136
2026-06-02 15:49:50,W쇼핑,1152
2026-06-02 15:50:00,W쇼핑,1156
2026-06-02 15:50:10,W쇼핑,1106
2026-06-02 15:50:20,W쇼핑,1067
2026-06-02 15:50:30,W쇼핑,1010
2026-06-02 15:50:40,W쇼핑,1028
2026-06-02 15:50:50,W쇼핑,1054
2026-06-02 15:51:00,W쇼핑,1071
2026-06-02 15:51:10,W쇼핑,1038
2026-06-02 15:51:20,W쇼핑,988
2026-06-02 15:51:30,W쇼핑,969
2026-06-02 15:51:40,W쇼핑,1004
2026-06-02 15:51:50,W쇼핑,1010
2026-06-02 15:52:00,W쇼핑,1026
2026-06-02 15:52:10,W쇼핑,1029
2026-06-02 15:52:20,W쇼핑,1052
2026-06-02 15:52:30,W쇼핑,1075
2026-06-02 15:52:40,W쇼핑,1094
2026-06-02 15:52:50,W쇼핑,1119
2026-06-02 15:53:00,W쇼핑,1135
2026-06-02 15:53:10,W쇼핑,1170
2026-06-02 15:53:20,W쇼핑,1194
2026-06-02 15:53:30,W쇼핑,1193
2026-06-02 15:53:40,W쇼핑,1206
2026-06-02 15:53:50,W쇼핑,1215
2026-06-02 15:54:00,W쇼핑,1210
2026-06-02 15:54:10,W쇼핑,1164
2026-06-02 15:54:20,W쇼핑,1192
2026-06-02 15:54:30,W쇼핑,1177
2026-06-02 15:54:40,W쇼핑,1210
2026-06-02 15:54:50,W쇼핑,1160
2026-06-02 15:55:00,W쇼핑,1073
2026-06-02 15:55:10,W쇼핑,1073
2026-06-02 15:55:20,W쇼핑,1063
2026-06-02 15:55:30,W쇼핑,1033
2026-06-02 15:55:40,W쇼핑,1069
2026-06-02 15:55:50,W쇼핑,1065
2026-06-02 15:56:00,W쇼핑,1097
2026-06-02 15:56:10,W쇼핑,1106
2026-06-02 15:56:20,W쇼핑,1130
2026-06-02 15:56:30,W쇼핑,1120
2026-06-02 15:56:40,W쇼핑,1078
2026-06-02 15:56:50,W쇼핑,1078
2026-06-02 15:57:00,W쇼핑,1075
2026-06-02 15:57:10,W쇼핑,1072
2026-06-02 15:57:20,W쇼핑,1055
2026-06-02 15:57:30,W쇼핑,1061
2026-06-02 15:57:40,W쇼핑,1096
2026-06-02 15:57:50,W쇼핑,1140
2026-06-02 15:58:00,W쇼핑,1180
2026-06-02 15:58:10,W쇼핑,1173
2026-06-02 15:58:20,W쇼핑,1211
2026-06-02 15:58:30,W쇼핑,1234
2026-06-02 15:58:40,W쇼핑,1230
2026-06-02 15:58:50,W쇼핑,1245
2026-06-02 15:59:00,W쇼핑,1274
2026-06-02 15:59:10,W쇼핑,1287
2026-06-02 15:59:20,W쇼핑,1319
2026-06-02 15:59:30,W쇼핑,1362
2026-06-02 15:59:40,W쇼핑,1325
2026-06-02 15:59:50,W쇼핑,1348
2026-06-02 16:00:00,W쇼핑,1379
2026-06-02 16:00:10,W쇼핑,1413
2026-06-02 16:00:20,W쇼핑,1449
2026-06-02 16:00:30,W쇼핑,1410
2026-06-02 16:00:40,W쇼핑,1359
2026-06-02 16:00:50,W쇼핑,1287
2026-06-02 16:01:00,W쇼핑,1261
2026-06-02 16:01:10,W쇼핑,1258
2026-06-02 16:01:20,W쇼핑,1245
2026-06-02 16:01:30,W쇼핑,1202
2026-06-02 16:01:40,W쇼핑,1225
2026-06-02 16:01:50,W쇼핑,1212
2026-06-02 16:02:00,W쇼핑,1245
2026-06-02 16:02:10,W쇼핑,1249
2026-06-02 16:02:20,W쇼핑,1241
2026-06-02 16:02:30,W쇼핑,1209
2026-06-02 16:02:40,W쇼핑,1199
2026-06-02 16:02:50,W쇼핑,1192
2026-06-02 16:03:00,W쇼핑,1038
2026-06-02 16:03:10,W쇼핑,855
2026-06-02 15:42:00,SK 스토아,1113
2026-06-02 15:42:10,SK 스토아,1138
2026-06-02 15:42:20,SK 스토아,1160
2026-06-02 15:42:30,SK 스토아,1156
2026-06-02 15:42:40,SK 스토아,1162
2026-06-02 15:42:50,SK 스토아,1227
2026-06-02 15:43:00,SK 스토아,1261
2026-06-02 15:43:10,SK 스토아,1176
2026-06-02 15:43:20,SK 스토아,1099
2026-06-02 15:43:30,SK 스토아,1074
2026-06-02 15:43:40,SK 스토아,1083
2026-06-02 15:43:50,SK 스토아,1074
2026-06-02 15:44:00,SK 스토아,1090
2026-06-02 15:44:10,SK 스토아,1100
2026-06-02 15:44:20,SK 스토아,1101
2026-06-02 15:44:30,SK 스토아,1062
2026-06-02 15:44:40,SK 스토아,1063
2026-06-02 15:44:50,SK 스토아,1074
2026-06-02 15:45:00,SK 스토아,1100
2026-06-02 15:45:10,SK 스토아,1119
2026-06-02 15:45:20,SK 스토아,1166
2026-06-02 15:45:30,SK 스토아,1221
2026-06-02 15:45:40,SK 스토아,1230
2026-06-02 15:45:50,SK 스토아,1214
2026-06-02 15:46:00,SK 스토아,1158
2026-06-02 15:46:10,SK 스토아,1132
2026-06-02 15:46:20,SK 스토아,1151
2026-06-02 15:46:30,SK 스토아,1129
2026-06-02 15:46:40,SK 스토아,1131
2026-06-02 15:46:50,SK 스토아,1131
2026-06-02 15:47:00,SK 스토아,1100
2026-06-02 15:47:10,SK 스토아,1089
2026-06-02 15:47:20,SK 스토아,1092
2026-06-02 15:47:30,SK 스토아,1065
2026-06-02 15:47:40,SK 스토아,1036
2026-06-02 15:47:50,SK 스토아,1046
2026-06-02 15:48:00,SK 스토아,1057
2026-06-02 15:48:10,SK 스토아,1069
2026-06-02 15:48:20,SK 스토아,1084
2026-06-02 15:48:30,SK 스토아,1115
2026-06-02 15:48:40,SK 스토아,1118
2026-06-02 15:48:50,SK 스토아,1128
2026-06-02 15:49:00,SK 스토아,1121
2026-06-02 15:49:10,SK 스토아,1141
2026-06-02 15:49:20,SK 스토아,1142
2026-06-02 15:49:30,SK 스토아,1114
2026-06-02 15:49:40,SK 스토아,1118
2026-06-02 15:49:50,SK 스토아,1108
2026-06-02 15:50:00,SK 스토아,1064
2026-06-02 15:50:10,SK 스토아,1087
2026-06-02 15:50:20,SK 스토아,1112
2026-06-02 15:50:30,SK 스토아,1083
2026-06-02 15:50:40,SK 스토아,1052
2026-06-02 15:50:50,SK 스토아,1003
2026-06-02 15:51:00,SK 스토아,991
2026-06-02 15:51:10,SK 스토아,1007
2026-06-02 15:51:20,SK 스토아,1029
2026-06-02 15:51:30,SK 스토아,1029
2026-06-02 15:51:40,SK 스토아,1013
2026-06-02 15:51:50,SK 스토아,1011
2026-06-02 15:52:00,SK 스토아,1010
2026-06-02 15:52:10,SK 스토아,1002
2026-06-02 15:52:20,SK 스토아,1026
2026-06-02 15:52:30,SK 스토아,1073
2026-06-02 15:52:40,SK 스토아,1121
2026-06-02 15:52:50,SK 스토아,1180
2026-06-02 15:53:00,SK 스토아,1197
2026-06-02 15:53:10,SK 스토아,1202
2026-06-02 15:53:20,SK 스토아,1189
2026-06-02 15:53:30,SK 스토아,1172
2026-06-02 15:53:40,SK 스토아,1163
2026-06-02 15:53:50,SK 스토아,1180
2026-06-02 15:54:00,SK 스토아,1197
2026-06-02 15:54:10,SK 스토아,1185
2026-06-02 15:54:20,SK 스토아,1110
2026-06-02 15:54:30,SK 스토아,1111
2026-06-02 15:54:40,SK 스토아,1124
2026-06-02 15:54:50,SK 스토아,1140
2026-06-02 15:55:00,SK 스토아,1186
2026-06-02 15:55:10,SK 스토아,1228
2026-06-02 15:55:20,SK 스토아,1191
2026-06-02 15:55:30,SK 스토아,1132
2026-06-02 15:55:40,SK 스토아,1122
2026-06-02 15:55:50,SK 스토아,1105
2026-06-02 15:56:00,SK 스토아,1121
2026-06-02 15:56:10,SK 스토아,1164
2026-06-02 15:56:20,SK 스토아,1214
2026-06-02 15:56:30,SK 스토아,1204
2026-06-02 15:56:40,SK 스토아,1203
2026-06-02 15:56:50,SK 스토아,1207
2026-06-02 15:57:00,SK 스토아,1211
2026-06-02 15:57:10,SK 스토아,1248
2026-06-02 15:57:20,SK 스토아,1263
2026-06-02 15:57:30,SK 스토아,1272
2026-06-02 15:57:40,SK 스토아,1269
2026-06-02 15:57:50,SK 스토아,1282
2026-06-02 15:58:00,SK 스토아,1368
2026-06-02 15:58:10,SK 스토아,1438
2026-06-02 15:58:20,SK 스토아,1473
2026-06-02 15:58:30,SK 스토아,1508
2026-06-02 15:58:40,SK 스토아,1489
2026-06-02 15:58:50,SK 스토아,1483
2026-06-02 15:59:00,SK 스토아,1460
2026-06-02 15:59:10,SK 스토아,1460
2026-06-02 15:59:20,SK 스토아,1427
2026-06-02 15:59:30,SK 스토아,1561
2026-06-02 15:59:40,SK 스토아,1764
2026-06-02 15:59:50,SK 스토아,1882
2026-06-02 16:00:00,SK 스토아,1896
2026-06-02 16:00:10,SK 스토아,1881
2026-06-02 16:00:20,SK 스토아,1827
2026-06-02 16:00:30,SK 스토아,1719
2026-06-02 16:00:40,SK 스토아,1579
2026-06-02 16:00:50,SK 스토아,1416
2026-06-02 16:01:00,SK 스토아,1272
2026-06-02 16:01:10,SK 스토아,1185
2026-06-02 16:01:20,SK 스토아,1160
2026-06-02 16:01:30,SK 스토아,1184
2026-06-02 16:01:40,SK 스토아,1197
2026-06-02 16:01:50,SK 스토아,1188
2026-06-02 16:02:00,SK 스토아,1160
2026-06-02 16:02:10,SK 스토아,1130
2026-06-02 16:02:20,SK 스토아,1136
2026-06-02 16:02:30,SK 스토아,1135
2026-06-02 16:02:40,SK 스토아,1194
2026-06-02 16:02:50,SK 스토아,1196
2026-06-02 16:03:00,SK 스토아,1200
2026-06-02 16:03:10,SK 스토아,1189
2026-06-02 15:42:00,현대홈쇼핑,1030
2026-06-02 15:42:10,현대홈쇼핑,1031
2026-06-02 15:42:20,현대홈쇼핑,1039
2026-06-02 15:42:30,현대홈쇼핑,1031
2026-06-02 15:42:40,현대홈쇼핑,1016
2026-06-02 15:42:50,현대홈쇼핑,1047
2026-06-02 15:43:00,현대홈쇼핑,1046
2026-06-02 15:43:10,현대홈쇼핑,1044
2026-06-02 15:43:20,현대홈쇼핑,1021
2026-06-02 15:43:30,현대홈쇼핑,1016
2026-06-02 15:43:40,현대홈쇼핑,1012
2026-06-02 15:43:50,현대홈쇼핑,1008
2026-06-02 15:44:00,현대홈쇼핑,999
2026-06-02 15:44:10,현대홈쇼핑,973
2026-06-02 15:44:20,현대홈쇼핑,990
2026-06-02 15:44:30,현대홈쇼핑,989
2026-06-02 15:44:40,현대홈쇼핑,976
2026-06-02 15:44:50,현대홈쇼핑,958
2026-06-02 15:45:00,현대홈쇼핑,944
2026-06-02 15:45:10,현대홈쇼핑,951
2026-06-02 15:45:20,현대홈쇼핑,942
2026-06-02 15:45:30,현대홈쇼핑,953
2026-06-02 15:45:40,현대홈쇼핑,953
2026-06-02 15:45:50,현대홈쇼핑,944
2026-06-02 15:46:00,현대홈쇼핑,938
2026-06-02 15:46:10,현대홈쇼핑,923
2026-06-02 15:46:20,현대홈쇼핑,921
2026-06-02 15:46:30,현대홈쇼핑,924
2026-06-02 15:46:40,현대홈쇼핑,921
2026-06-02 15:46:50,현대홈쇼핑,935
2026-06-02 15:47:00,현대홈쇼핑,944
2026-06-02 15:47:10,현대홈쇼핑,932
2026-06-02 15:47:20,현대홈쇼핑,919
2026-06-02 15:47:30,현대홈쇼핑,909
2026-06-02 15:47:40,현대홈쇼핑,914
2026-06-02 15:47:50,현대홈쇼핑,935
2026-06-02 15:48:00,현대홈쇼핑,930
2026-06-02 15:48:10,현대홈쇼핑,951
2026-06-02 15:48:20,현대홈쇼핑,953
2026-06-02 15:48:30,현대홈쇼핑,918
2026-06-02 15:48:40,현대홈쇼핑,890
2026-06-02 15:48:50,현대홈쇼핑,877
2026-06-02 15:49:00,현대홈쇼핑,855
2026-06-02 15:49:10,현대홈쇼핑,849
2026-06-02 15:49:20,현대홈쇼핑,854
2026-06-02 15:49:30,현대홈쇼핑,853
2026-06-02 15:49:40,현대홈쇼핑,853
2026-06-02 15:49:50,현대홈쇼핑,852
2026-06-02 15:50:00,현대홈쇼핑,861
2026-06-02 15:50:10,현대홈쇼핑,874
2026-06-02 15:50:20,현대홈쇼핑,882
2026-06-02 15:50:30,현대홈쇼핑,878
2026-06-02 15:50:40,현대홈쇼핑,874
2026-06-02 15:50:50,현대홈쇼핑,894
2026-06-02 15:51:00,현대홈쇼핑,894
2026-06-02 15:51:10,현대홈쇼핑,904
2026-06-02 15:51:20,현대홈쇼핑,896
2026-06-02 15:51:30,현대홈쇼핑,893
2026-06-02 15:51:40,현대홈쇼핑,899
2026-06-02 15:51:50,현대홈쇼핑,928
2026-06-02 15:52:00,현대홈쇼핑,968
2026-06-02 15:52:10,현대홈쇼핑,1033
2026-06-02 15:52:20,현대홈쇼핑,1095
2026-06-02 15:52:30,현대홈쇼핑,1126
2026-06-02 15:52:40,현대홈쇼핑,1123
2026-06-02 15:52:50,현대홈쇼핑,1147
2026-06-02 15:53:00,현대홈쇼핑,1196
2026-06-02 15:53:10,현대홈쇼핑,1200
2026-06-02 15:53:20,현대홈쇼핑,1133
2026-06-02 15:53:30,현대홈쇼핑,1045
2026-06-02 15:53:40,현대홈쇼핑,929
2026-06-02 15:53:50,현대홈쇼핑,873
2026-06-02 15:54:00,현대홈쇼핑,867
2026-06-02 15:54:10,현대홈쇼핑,873
2026-06-02 15:54:20,현대홈쇼핑,858
2026-06-02 15:54:30,현대홈쇼핑,866
2026-06-02 15:54:40,현대홈쇼핑,862
2026-06-02 15:54:50,현대홈쇼핑,854
2026-06-02 15:55:00,현대홈쇼핑,854
2026-06-02 15:55:10,현대홈쇼핑,855
2026-06-02 15:55:20,현대홈쇼핑,866
2026-06-02 15:55:30,현대홈쇼핑,871
2026-06-02 15:55:40,현대홈쇼핑,866
2026-06-02 15:55:50,현대홈쇼핑,873
2026-06-02 15:56:00,현대홈쇼핑,880
2026-06-02 15:56:10,현대홈쇼핑,891
2026-06-02 15:56:20,현대홈쇼핑,880
2026-06-02 15:56:30,현대홈쇼핑,871
2026-06-02 15:56:40,현대홈쇼핑,867
2026-06-02 15:56:50,현대홈쇼핑,873
2026-06-02 15:57:00,현대홈쇼핑,865
2026-06-02 15:57:10,현대홈쇼핑,876
2026-06-02 15:57:20,현대홈쇼핑,883
2026-06-02 15:57:30,현대홈쇼핑,871
2026-06-02 15:57:40,현대홈쇼핑,884
2026-06-02 15:57:50,현대홈쇼핑,870
2026-06-02 15:58:00,현대홈쇼핑,866
2026-06-02 15:58:10,현대홈쇼핑,850
2026-06-02 15:58:20,현대홈쇼핑,850
2026-06-02 15:58:30,현대홈쇼핑,852
2026-06-02 15:58:40,현대홈쇼핑,834
2026-06-02 15:58:50,현대홈쇼핑,851
2026-06-02 15:59:00,현대홈쇼핑,840
2026-06-02 15:59:10,현대홈쇼핑,852
2026-06-02 15:59:20,현대홈쇼핑,860
2026-06-02 15:59:30,현대홈쇼핑,861
2026-06-02 15:59:40,현대홈쇼핑,860
2026-06-02 15:59:50,현대홈쇼핑,852
2026-06-02 16:00:00,현대홈쇼핑,845
2026-06-02 16:00:10,현대홈쇼핑,855
2026-06-02 16:00:20,현대홈쇼핑,857
2026-06-02 16:00:30,현대홈쇼핑,851
2026-06-02 16:00:40,현대홈쇼핑,849
2026-06-02 16:00:50,현대홈쇼핑,850
2026-06-02 16:01:00,현대홈쇼핑,850
2026-06-02 16:01:10,현대홈쇼핑,864
2026-06-02 16:01:20,현대홈쇼핑,877
2026-06-02 16:01:30,현대홈쇼핑,884
2026-06-02 16:01:40,현대홈쇼핑,889
2026-06-02 16:01:50,현대홈쇼핑,883
2026-06-02 16:02:00,현대홈쇼핑,877
2026-06-02 16:02:10,현대홈쇼핑,888
2026-06-02 16:02:20,현대홈쇼핑,889
2026-06-02 16:02:30,현대홈쇼핑,887
2026-06-02 16:02:40,현대홈쇼핑,887
2026-06-02 16:02:50,현대홈쇼핑,879
2026-06-02 16:03:00,현대홈쇼핑,878
2026-06-02 16:03:10,현대홈쇼핑,888
2026-06-02 15:42:00,KT알파 쇼핑,949
2026-06-02 15:42:10,KT알파 쇼핑,953
2026-06-02 15:42:20,KT알파 쇼핑,964
2026-06-02 15:42:30,KT알파 쇼핑,962
2026-06-02 15:42:40,KT알파 쇼핑,969
2026-06-02 15:42:50,KT알파 쇼핑,962
2026-06-02 15:43:00,KT알파 쇼핑,969
2026-06-02 15:43:10,KT알파 쇼핑,972
2026-06-02 15:43:20,KT알파 쇼핑,951
2026-06-02 15:43:30,KT알파 쇼핑,927
2026-06-02 15:43:40,KT알파 쇼핑,914
2026-06-02 15:43:50,KT알파 쇼핑,915
2026-06-02 15:44:00,KT알파 쇼핑,894
2026-06-02 15:44:10,KT알파 쇼핑,879
2026-06-02 15:44:20,KT알파 쇼핑,914
2026-06-02 15:44:30,KT알파 쇼핑,947
2026-06-02 15:44:40,KT알파 쇼핑,953
2026-06-02 15:44:50,KT알파 쇼핑,968
2026-06-02 15:45:00,KT알파 쇼핑,1018
2026-06-02 15:45:10,KT알파 쇼핑,1041
2026-06-02 15:45:20,KT알파 쇼핑,1030
2026-06-02 15:45:30,KT알파 쇼핑,1012
2026-06-02 15:45:40,KT알파 쇼핑,978
2026-06-02 15:45:50,KT알파 쇼핑,965
2026-06-02 15:46:00,KT알파 쇼핑,958
2026-06-02 15:46:10,KT알파 쇼핑,964
2026-06-02 15:46:20,KT알파 쇼핑,984
2026-06-02 15:46:30,KT알파 쇼핑,976
2026-06-02 15:46:40,KT알파 쇼핑,977
2026-06-02 15:46:50,KT알파 쇼핑,978
2026-06-02 15:47:00,KT알파 쇼핑,988
2026-06-02 15:47:10,KT알파 쇼핑,995
2026-06-02 15:47:20,KT알파 쇼핑,989
2026-06-02 15:47:30,KT알파 쇼핑,1001
2026-06-02 15:47:40,KT알파 쇼핑,1009
2026-06-02 15:47:50,KT알파 쇼핑,1021
2026-06-02 15:48:00,KT알파 쇼핑,1007
2026-06-02 15:48:10,KT알파 쇼핑,986
2026-06-02 15:48:20,KT알파 쇼핑,957
2026-06-02 15:48:30,KT알파 쇼핑,939
2026-06-02 15:48:40,KT알파 쇼핑,928
2026-06-02 15:48:50,KT알파 쇼핑,954
2026-06-02 15:49:00,KT알파 쇼핑,951
2026-06-02 15:49:10,KT알파 쇼핑,967
2026-06-02 15:49:20,KT알파 쇼핑,978
2026-06-02 15:49:30,KT알파 쇼핑,998
2026-06-02 15:49:40,KT알파 쇼핑,1003
2026-06-02 15:49:50,KT알파 쇼핑,1011
2026-06-02 15:50:00,KT알파 쇼핑,1038
2026-06-02 15:50:10,KT알파 쇼핑,1025
2026-06-02 15:50:20,KT알파 쇼핑,1040
2026-06-02 15:50:30,KT알파 쇼핑,1080
2026-06-02 15:50:40,KT알파 쇼핑,1137
2026-06-02 15:50:50,KT알파 쇼핑,1128
2026-06-02 15:51:00,KT알파 쇼핑,1061
2026-06-02 15:51:10,KT알파 쇼핑,978
2026-06-02 15:51:20,KT알파 쇼핑,944
2026-06-02 15:51:30,KT알파 쇼핑,945
2026-06-02 15:51:40,KT알파 쇼핑,933
2026-06-02 15:51:50,KT알파 쇼핑,947
2026-06-02 15:52:00,KT알파 쇼핑,952
2026-06-02 15:52:10,KT알파 쇼핑,966
2026-06-02 15:52:20,KT알파 쇼핑,969
2026-06-02 15:52:30,KT알파 쇼핑,960
2026-06-02 15:52:40,KT알파 쇼핑,951
2026-06-02 15:52:50,KT알파 쇼핑,955
2026-06-02 15:53:00,KT알파 쇼핑,958
2026-06-02 15:53:10,KT알파 쇼핑,971
2026-06-02 15:53:20,KT알파 쇼핑,975
2026-06-02 15:53:30,KT알파 쇼핑,962
2026-06-02 15:53:40,KT알파 쇼핑,965
2026-06-02 15:53:50,KT알파 쇼핑,984
2026-06-02 15:54:00,KT알파 쇼핑,993
2026-06-02 15:54:10,KT알파 쇼핑,994
2026-06-02 15:54:20,KT알파 쇼핑,977
2026-06-02 15:54:30,KT알파 쇼핑,982
2026-06-02 15:54:40,KT알파 쇼핑,1002
2026-06-02 15:54:50,KT알파 쇼핑,1017
2026-06-02 15:55:00,KT알파 쇼핑,1002
2026-06-02 15:55:10,KT알파 쇼핑,936
2026-06-02 15:55:20,KT알파 쇼핑,930
2026-06-02 15:55:30,KT알파 쇼핑,943
2026-06-02 15:55:40,KT알파 쇼핑,951
2026-06-02 15:55:50,KT알파 쇼핑,960
2026-06-02 15:56:00,KT알파 쇼핑,964
2026-06-02 15:56:10,KT알파 쇼핑,966
2026-06-02 15:56:20,KT알파 쇼핑,983
2026-06-02 15:56:30,KT알파 쇼핑,1002
2026-06-02 15:56:40,KT알파 쇼핑,1013
2026-06-02 15:56:50,KT알파 쇼핑,993
2026-06-02 15:57:00,KT알파 쇼핑,1000
2026-06-02 15:57:10,KT알파 쇼핑,998
2026-06-02 15:57:20,KT알파 쇼핑,1023
2026-06-02 15:57:30,KT알파 쇼핑,1021
2026-06-02 15:57:40,KT알파 쇼핑,1037
2026-06-02 15:57:50,KT알파 쇼핑,1034
2026-06-02 15:58:00,KT알파 쇼핑,1037
2026-06-02 15:58:10,KT알파 쇼핑,1037
2026-06-02 15:58:20,KT알파 쇼핑,1026
2026-06-02 15:58:30,KT알파 쇼핑,1002
2026-06-02 15:58:40,KT알파 쇼핑,1009
2026-06-02 15:58:50,KT알파 쇼핑,1020
2026-06-02 15:59:00,KT알파 쇼핑,1052
2026-06-02 15:59:10,KT알파 쇼핑,1069
2026-06-02 15:59:20,KT알파 쇼핑,1082
2026-06-02 15:59:30,KT알파 쇼핑,1097
2026-06-02 15:59:40,KT알파 쇼핑,1094
2026-06-02 15:59:50,KT알파 쇼핑,1099
2026-06-02 16:00:00,KT알파 쇼핑,1135
2026-06-02 16:00:10,KT알파 쇼핑,1142
2026-06-02 16:00:20,KT알파 쇼핑,1157
2026-06-02 16:00:30,KT알파 쇼핑,1187
2026-06-02 16:00:40,KT알파 쇼핑,1215
2026-06-02 16:00:50,KT알파 쇼핑,1302
2026-06-02 16:01:00,KT알파 쇼핑,1408
2026-06-02 16:01:10,KT알파 쇼핑,1296
2026-06-02 16:01:20,KT알파 쇼핑,1133
2026-06-02 16:01:30,KT알파 쇼핑,1075
2026-06-02 16:01:40,KT알파 쇼핑,1056
2026-06-02 16:01:50,KT알파 쇼핑,1026
2026-06-02 16:02:00,KT알파 쇼핑,1015
2026-06-02 16:02:10,KT알파 쇼핑,995
2026-06-02 16:02:20,KT알파 쇼핑,997
2026-06-02 16:02:30,KT알파 쇼핑,983
2026-06-02 16:02:40,KT알파 쇼핑,960
2026-06-02 16:02:50,KT알파 쇼핑,929
2026-06-02 16:03:00,KT알파 쇼핑,933
2026-06-02 16:03:10,KT알파 쇼핑,934
2026-06-02 15:42:00,NS Shop+,767
2026-06-02 15:42:10,NS Shop+,781
2026-06-02 15:42:20,NS Shop+,778
2026-06-02 15:42:30,NS Shop+,791
2026-06-02 15:42:40,NS Shop+,797
2026-06-02 15:42:50,NS Shop+,820
2026-06-02 15:43:00,NS Shop+,825
2026-06-02 15:43:10,NS Shop+,814
2026-06-02 15:43:20,NS Shop+,811
2026-06-02 15:43:30,NS Shop+,832
2026-06-02 15:43:40,NS Shop+,823
2026-06-02 15:43:50,NS Shop+,800
2026-06-02 15:44:00,NS Shop+,813
2026-06-02 15:44:10,NS Shop+,809
2026-06-02 15:44:20,NS Shop+,830
2026-06-02 15:44:30,NS Shop+,850
2026-06-02 15:44:40,NS Shop+,848
2026-06-02 15:44:50,NS Shop+,817
2026-06-02 15:45:00,NS Shop+,827
2026-06-02 15:45:10,NS Shop+,838
2026-06-02 15:45:20,NS Shop+,850
2026-06-02 15:45:30,NS Shop+,849
2026-06-02 15:45:40,NS Shop+,866
2026-06-02 15:45:50,NS Shop+,869
2026-06-02 15:46:00,NS Shop+,881
2026-06-02 15:46:10,NS Shop+,909
2026-06-02 15:46:20,NS Shop+,909
2026-06-02 15:46:30,NS Shop+,887
2026-06-02 15:46:40,NS Shop+,869
2026-06-02 15:46:50,NS Shop+,874
2026-06-02 15:47:00,NS Shop+,891
2026-06-02 15:47:10,NS Shop+,879
2026-06-02 15:47:20,NS Shop+,878
2026-06-02 15:47:30,NS Shop+,890
2026-06-02 15:47:40,NS Shop+,909
2026-06-02 15:47:50,NS Shop+,909
2026-06-02 15:48:00,NS Shop+,919
2026-06-02 15:48:10,NS Shop+,927
2026-06-02 15:48:20,NS Shop+,934
2026-06-02 15:48:30,NS Shop+,934
2026-06-02 15:48:40,NS Shop+,955
2026-06-02 15:48:50,NS Shop+,970
2026-06-02 15:49:00,NS Shop+,1012
2026-06-02 15:49:10,NS Shop+,1007
2026-06-02 15:49:20,NS Shop+,978
2026-06-02 15:49:30,NS Shop+,943
2026-06-02 15:49:40,NS Shop+,916
2026-06-02 15:49:50,NS Shop+,884
2026-06-02 15:50:00,NS Shop+,863
2026-06-02 15:50:10,NS Shop+,864
2026-06-02 15:50:20,NS Shop+,858
2026-06-02 15:50:30,NS Shop+,862
2026-06-02 15:50:40,NS Shop+,854
2026-06-02 15:50:50,NS Shop+,860
2026-06-02 15:51:00,NS Shop+,884
2026-06-02 15:51:10,NS Shop+,880
2026-06-02 15:51:20,NS Shop+,915
2026-06-02 15:51:30,NS Shop+,934
2026-06-02 15:51:40,NS Shop+,962
2026-06-02 15:51:50,NS Shop+,966
2026-06-02 15:52:00,NS Shop+,955
2026-06-02 15:52:10,NS Shop+,944
2026-06-02 15:52:20,NS Shop+,969
2026-06-02 15:52:30,NS Shop+,997
2026-06-02 15:52:40,NS Shop+,1021
2026-06-02 15:52:50,NS Shop+,1022
2026-06-02 15:53:00,NS Shop+,986
2026-06-02 15:53:10,NS Shop+,939
2026-06-02 15:53:20,NS Shop+,929
2026-06-02 15:53:30,NS Shop+,933
2026-06-02 15:53:40,NS Shop+,948
2026-06-02 15:53:50,NS Shop+,939
2026-06-02 15:54:00,NS Shop+,905
2026-06-02 15:54:10,NS Shop+,898
2026-06-02 15:54:20,NS Shop+,890
2026-06-02 15:54:30,NS Shop+,903
2026-06-02 15:54:40,NS Shop+,938
2026-06-02 15:54:50,NS Shop+,979
2026-06-02 15:55:00,NS Shop+,1037
2026-06-02 15:55:10,NS Shop+,1106
2026-06-02 15:55:20,NS Shop+,1127
2026-06-02 15:55:30,NS Shop+,1126
2026-06-02 15:55:40,NS Shop+,1143
2026-06-02 15:55:50,NS Shop+,1222
2026-06-02 15:56:00,NS Shop+,1240
2026-06-02 15:56:10,NS Shop+,1173
2026-06-02 15:56:20,NS Shop+,1065
2026-06-02 15:56:30,NS Shop+,1004
2026-06-02 15:56:40,NS Shop+,963
2026-06-02 15:56:50,NS Shop+,975
2026-06-02 15:57:00,NS Shop+,958
2026-06-02 15:57:10,NS Shop+,943
